1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 7600000039DD1921,,
Is Mission Active?  true,,
Mission Start:  Thu Jun 23 23:01:00 MDT 2016,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  1341,,
Total Samples:  1397,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 •À_C,,
Low Temperature Alarm:  -40 •À_C,,
,,
Date/Time,Unit,Value
17/07/2016 12:01,C,19
17/07/2016 13:01,C,20.5
17/07/2016 14:01,C,22
17/07/2016 15:01,C,23
17/07/2016 16:01,C,24
17/07/2016 17:01,C,25
17/07/2016 18:01,C,25.5
17/07/2016 19:01,C,25.5
17/07/2016 20:01,C,25
17/07/2016 21:01,C,24.5
17/07/2016 22:01,C,23.5
17/07/2016 23:01,C,22.5
18/07/2016 00:01,C,21.5
18/07/2016 01:01,C,21
18/07/2016 02:01,C,20
18/07/2016 03:01,C,19
18/07/2016 04:01,C,18.5
18/07/2016 05:01,C,18
18/07/2016 06:01,C,17.5
18/07/2016 07:01,C,17
18/07/2016 08:01,C,17
18/07/2016 09:01,C,17
18/07/2016 10:01,C,17
18/07/2016 11:01,C,17.5
18/07/2016 12:01,C,18.5
18/07/2016 13:01,C,20
18/07/2016 14:01,C,21
18/07/2016 15:01,C,22
18/07/2016 16:01,C,22.5
18/07/2016 17:01,C,23.5
18/07/2016 18:01,C,24
18/07/2016 19:01,C,23
18/07/2016 20:01,C,22
18/07/2016 21:01,C,21.5
18/07/2016 22:01,C,20.5
18/07/2016 23:01,C,20
19/07/2016 00:01,C,19
19/07/2016 01:01,C,18.5
19/07/2016 02:01,C,18
19/07/2016 03:01,C,17.5
19/07/2016 04:01,C,17
19/07/2016 05:01,C,16
19/07/2016 06:01,C,16
19/07/2016 07:01,C,15.5
19/07/2016 08:01,C,15
19/07/2016 09:01,C,15
19/07/2016 10:01,C,15
19/07/2016 11:01,C,14.5
19/07/2016 12:01,C,15
19/07/2016 13:01,C,15.5
19/07/2016 14:01,C,15.5
19/07/2016 15:01,C,16
19/07/2016 16:01,C,16.5
19/07/2016 17:01,C,17
19/07/2016 18:01,C,17.5
19/07/2016 19:01,C,18
19/07/2016 20:01,C,18
19/07/2016 21:01,C,18
19/07/2016 22:01,C,18
19/07/2016 23:01,C,17.5
20/07/2016 00:01,C,16.5
20/07/2016 01:01,C,16
20/07/2016 02:01,C,15.5
20/07/2016 03:01,C,15.5
20/07/2016 04:01,C,15
20/07/2016 05:01,C,14.5
20/07/2016 06:01,C,14
20/07/2016 07:01,C,14
20/07/2016 08:01,C,13.5
20/07/2016 09:01,C,13.5
20/07/2016 10:01,C,14
20/07/2016 11:01,C,14.5
20/07/2016 12:01,C,15.5
20/07/2016 13:01,C,15.5
20/07/2016 14:01,C,16
20/07/2016 15:01,C,16.5
20/07/2016 16:01,C,17
20/07/2016 17:01,C,17.5
20/07/2016 18:01,C,17.5
20/07/2016 19:01,C,17
20/07/2016 20:01,C,17
20/07/2016 21:01,C,17
20/07/2016 22:01,C,16.5
20/07/2016 23:01,C,16.5
21/07/2016 00:01,C,15.5
21/07/2016 01:01,C,15
21/07/2016 02:01,C,14.5
21/07/2016 03:01,C,14.5
21/07/2016 04:01,C,14
21/07/2016 05:01,C,13.5
21/07/2016 06:01,C,13
21/07/2016 07:01,C,13
21/07/2016 08:01,C,12.5
21/07/2016 09:01,C,13
21/07/2016 10:01,C,13.5
21/07/2016 11:01,C,14
21/07/2016 12:01,C,14.5
21/07/2016 13:01,C,15
21/07/2016 14:01,C,15
21/07/2016 15:01,C,15
21/07/2016 16:01,C,15.5
21/07/2016 17:01,C,15.5
21/07/2016 18:01,C,15.5
21/07/2016 19:01,C,15.5
21/07/2016 20:01,C,15.5
21/07/2016 21:01,C,15.5
21/07/2016 22:01,C,15
21/07/2016 23:01,C,14.5
22/07/2016 00:01,C,14
22/07/2016 01:01,C,14
22/07/2016 02:01,C,13.5
22/07/2016 03:01,C,13
22/07/2016 04:01,C,12.5
22/07/2016 05:01,C,12.5
22/07/2016 06:01,C,12
22/07/2016 07:01,C,12
22/07/2016 08:01,C,12
22/07/2016 09:01,C,12
22/07/2016 10:01,C,12.5
22/07/2016 11:01,C,13
22/07/2016 12:01,C,14.5
22/07/2016 13:01,C,15.5
22/07/2016 14:01,C,17
22/07/2016 15:01,C,18
22/07/2016 16:01,C,18.5
22/07/2016 17:01,C,18.5
22/07/2016 18:01,C,18.5
22/07/2016 19:01,C,19
22/07/2016 20:01,C,18.5
22/07/2016 21:01,C,18
22/07/2016 22:01,C,17.5
22/07/2016 23:01,C,17
23/07/2016 00:01,C,16
23/07/2016 01:01,C,15.5
23/07/2016 02:01,C,14.5
23/07/2016 03:01,C,14
23/07/2016 04:01,C,13.5
23/07/2016 05:01,C,13
23/07/2016 06:01,C,12.5
23/07/2016 07:01,C,12.5
23/07/2016 08:01,C,12.5
23/07/2016 09:01,C,12.5
23/07/2016 10:01,C,12.5
23/07/2016 11:01,C,12.5
23/07/2016 12:01,C,12.5
23/07/2016 13:01,C,13
23/07/2016 14:01,C,13
23/07/2016 15:01,C,13
23/07/2016 16:01,C,13
23/07/2016 17:01,C,13
23/07/2016 18:01,C,13.5
23/07/2016 19:01,C,14
23/07/2016 20:01,C,13.5
23/07/2016 21:01,C,13.5
23/07/2016 22:01,C,13.5
23/07/2016 23:01,C,13
24/07/2016 00:01,C,13
24/07/2016 01:01,C,12.5
24/07/2016 02:01,C,12.5
24/07/2016 03:01,C,12
24/07/2016 04:01,C,12
24/07/2016 05:01,C,11.5
24/07/2016 06:01,C,11.5
24/07/2016 07:01,C,11.5
24/07/2016 08:01,C,11.5
24/07/2016 09:01,C,11.5
24/07/2016 10:01,C,12.5
24/07/2016 11:01,C,13
24/07/2016 12:01,C,14
24/07/2016 13:01,C,14.5
24/07/2016 14:01,C,15.5
24/07/2016 15:01,C,16.5
24/07/2016 16:01,C,18
24/07/2016 17:01,C,19
24/07/2016 18:01,C,19.5
24/07/2016 19:01,C,19.5
24/07/2016 20:01,C,19
24/07/2016 21:01,C,18.5
24/07/2016 22:01,C,18
24/07/2016 23:01,C,17
25/07/2016 00:01,C,16.5
25/07/2016 01:01,C,15.5
25/07/2016 02:01,C,15
25/07/2016 03:01,C,14.5
25/07/2016 04:01,C,14
25/07/2016 05:01,C,13.5
25/07/2016 06:01,C,13
25/07/2016 07:01,C,12.5
25/07/2016 08:01,C,12.5
25/07/2016 09:01,C,12.5
25/07/2016 10:01,C,12.5
25/07/2016 11:01,C,13
25/07/2016 12:01,C,13.5
25/07/2016 13:01,C,15
25/07/2016 14:01,C,16.5
25/07/2016 15:01,C,18.5
25/07/2016 16:01,C,19.5
25/07/2016 17:01,C,20.5
25/07/2016 18:01,C,21
25/07/2016 19:01,C,21
25/07/2016 20:01,C,20.5
25/07/2016 21:01,C,20
25/07/2016 22:01,C,19
25/07/2016 23:01,C,18
26/07/2016 00:01,C,17
26/07/2016 01:01,C,16.5
26/07/2016 02:01,C,15.5
26/07/2016 03:01,C,15
26/07/2016 04:01,C,14.5
26/07/2016 05:01,C,14
26/07/2016 06:01,C,13.5
26/07/2016 07:01,C,13
26/07/2016 08:01,C,13
26/07/2016 09:01,C,13
26/07/2016 10:01,C,13
26/07/2016 11:01,C,13.5
26/07/2016 12:01,C,14.5
26/07/2016 13:01,C,15.5
26/07/2016 14:01,C,16.5
26/07/2016 15:01,C,18
26/07/2016 16:01,C,18.5
26/07/2016 17:01,C,19
26/07/2016 18:01,C,19.5
